營業日期,商品編號,pc_name,會員編號,交易金額
20140706,0201040037,Q寶寶5號優活鈣粉9合1. 400g /30,1000015925,1800
20140703,0302040140,活潑寶寶紙尿褲XL38+2P/5B(箱購,6015001595,219
20140706,0501000014,美的適育兒補助金(100),1000012042,-100
20140706,0308090155,環保碳酸鈣清潔袋(小),1050010158,90
20140711,0501000017,廠商折價卷(30元),2010021679,-30
20140710,0100150007,-三黃錠(科達)/500`S,2000003324,0
20140710,0305090065,橡膠圓墊(痔用),6009002038,250
20140706,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,6012000981,0
20140706,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,6012000981,18
20140705,0305030067,SENSOREX採血針50支入,601320000120,0
20140731,0302060072,包大人全功能L號16片/6B(彩包可,2010001121,398
20140731,0501000017,廠商折價卷(30元),600900005260,-30
20140705,0201040037,Q寶寶5號優活鈣粉9合1. 400g /30,2000032449,1710
20140706,0200190110,亞培健力體900g/罐/12+1B,1000010114,0
20140706,0200190110,亞培健力體900g/罐/12+1B,1000010114,8250
20140701,0103020073,【P】含立爽120ml/100+20B,1010000087,95
20140703,0302180312,滿意寶寶褲型男用XXL19P/4B,601510000126,576
20140703,0109100070,治痛活血膏10入/包/2250B,601500003788,171
20140701,0100050012,-Prednisolone 5㎎/普利朗錠 /10,6015001718,0
20140701,0100050012,-Prednisolone 5㎎/普利朗錠 /10,1010015337,0
20140705,0302020118,滿意寶寶瞬潔乾爽M60/4B(箱購價1,60001156,359
20140706,0308020024,熊寶貝衣物柔軟精補充包/玫瑰甜,1000001373,39
20140711,0200020241,桂格MUST幼兒多力新一代成長奶 /,2010016313,849
20140710,0205030436,旺仔米餅胡蘿蔔/11+1B,600900005285,35
20140711,0203040069,美達適舒暢錠30`S/300B(限),600900006077,475
20140711,0205010630,貝比斯特-魚肝油軟糖60g/6B★,600900006077,47
20140731,0100010178,-Ulta/胃爾達/2000`s,2000009624,0
20140710,0108000115,BIOMICIN百福眼藥膏0.3%/5g/30+6,0000013765,150
20140705,0304030236,雅膚抗水性貼布捲2.5*500CM,2000012264,86
20140711,0202080108,【客訂】鳳梨精華素90顆/12+1B★,600900004825,770
20140706,0109080016,Polilen克潰淨外用液10ml/120B,6012002185,180
20140701,0110140030,鐵牛運功散(強力)80g,6015000613,375
20140701,0302080145,好奇純水一般型嬰兒濕巾100抽/ *,6015001642,109
20140701,0306070018,鞋香除腳臭、腳皮的保養品(14入,1010009255,284
20140701,0200090118,亞培心美力舒康水解奶粉850g/12,1010012169,1518
20140701,0401020303,KD晶鑽白金極緻光燦面膜(單片)/3,6015001235,0
20140701,0206070055,惠幼益兒壯360ml[蘋果]單瓶*4瓶/,6015001945,48
20140703,0105050024,悅己(Yasmin)21`s/120B,1010012575,400
20140701,0206070034,惠幼益兒壯360ml[草莓]單瓶*4瓶/,1010017938,96
20140706,0200030174,新金荷寶4號兒童營養強化奶粉1.8,6012001626,3450
20140703,0305000020,欣瑞血糖測試片25片/罐*2入/60+1,6001000134,1530
20140706,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,1050010158,198
20140705,0203030003,舒立效口含錠酷涼薄荷16`S/16B,2000007013,89
20140704,0406060054,Nac真珠酵素爽身粉/150g,601300012110,184
20140704,0304150004,南光生理食鹽水(共同栓)500,601310000168,35
20140704,0307050055,別蚊我驅蚊噴霧(全家)100ml★/5+,601300012375,294
20140701,0200090117,雀巢能恩HA3水解蛋白配方幼兒成,6015001935,644
20140710,0200020181,金力強寶貝幼兒成長1800g/罐/6B/,1030010540,920
20140710,0200020246,身得壯3順暢成長奶粉850g/12B,600900005285,580
20140730,0200020275,金選明治成長奶粉3號900g/8B,2010003851,530
20140710,0200020264,明治優質成長奶粉3號900g/12B,6009001120,900
20140705,0304180068,克司博75%藥用酒精液500ml/24B24,2000014025,60
20140711,0302020130,妙而舒頂級呵護M78片(量販包),2010001040,390
20140711,0200020203,雪印強小子new3號成長奶粉/900g/,2010016636,590
20140706,0200020203,雪印強小子new3號成長奶粉/900g/,2000030124,3540
20140704,0109100133,熱克百疼貼布5片/包/50+10B,601300012127,200
20140702,0205030663,稻鴨米餅/50+5B,6015000860,237
20140702,0101000172,【P】悠活懸液劑12ml*6包/盒/72B,1010015410,95
20140704,0306050170,幼幼彩色醫用平面口罩5入/10B,6015000175,24
20140702,0200000142,S-26金幼兒樂先進配方1600g/6B/,1010003147,842
20140703,0205030663,稻鴨米餅/50+5B,601500003244,79
20140704,0306040042,獅王兒童牙膏葡萄40g/3B,2020003072,22
20140704,0303080006,【P】愛的水溶性潤滑劑82g/6B,601300012202,300
20140701,0200180275,力強益勝低蛋白配方900g/12B,1010000646,2040
20140701,0200180275,力強益勝低蛋白配方900g/12B,1010000646,0
20140704,0200000139,S-26金愛兒樂先進配方900g/6B,601500003370,769
20140706,0205030663,稻鴨米餅/50+5B,1000023464,79
20140705,0302020124,幫寶適特級綿柔M56片/4B,2000017714,430
20140710,0202110017,普萊爾晶明元素60`S/50B,2010001368,1500
20140702,0203030011,舒立效無糖(綠)16`S/16B,1010009561,89
20140704,0200090117,雀巢能恩HA3水解蛋白配方幼兒成,6020001430,599
20140704,0110060035,【p】日方全國胃散80g,6013002744,143
20140704,0302080141,好奇一般型柔潤嬰兒濕巾(綠荼)-1,2000002488,119
20140702,0110060025,甘檻胃腸藥18包★,1010007005,200
20140702,0107110015,雅妍傾宿膠囊10顆/排/100排/盒,1010012041,0
20140702,0107110015,雅妍傾宿膠囊10顆/排/100排/盒,1010012041,0
20140702,0107110033,-卡卡油切120mg單顆/500顆/瓶/25,1010012041,0
20140704,0201050080,漢補敏素4g/包/30包/盒/20+4B,2020003072,1800
20140704,0600000241,贈品檔-幫寶適輕穿體驗包L*2,2020003072,0
20140704,0401020302,KD玻尿酸高效保濕面膜單片/320B,600900005937,0
20140702,0300000092,培寶一般口徑奶嘴S-2+1卡裝/2B,601520000294,50
20140702,0302080107,滿意寶寶天生柔嫩柔棉厚補充包80,1010016492,145
20140702,0302080107,滿意寶寶天生柔嫩柔棉厚補充包80,2020008777,145
20140704,0307070026,信東生理食鹽水500ml/支/30B※,601500003790,40
20140702,0100160002,-防風通聖錠 單顆 /500`S(一次,601500003396,0
20140702,0107110015,雅妍傾宿膠囊10顆/排/100排/盒,601500003396,0
20140702,0107110033,-卡卡油切120mg單顆/500顆/瓶/25,601500003396,0
20140704,0109070020,喜療瘀凝膠40g,6015000805,340
20140702,0201050070,Q寶寶4號美達適綜合營養素68合1.,2020008777,1800
20140702,0302080145,好奇純水一般型嬰兒濕巾100抽/ *,601500003403,109
20140702,0302080145,好奇純水一般型嬰兒濕巾100抽/ *,601500003396,109
20140704,0302080136,好奇厚型柔潤嬰兒濕巾(綠茶新配,601500003613,119
20140704,0401020310,IS珍珠美白淡斑面膜(單片)/300B,601310000226,0
20140701,0300030567,培寶玻璃奶瓶(一般方型L240)1+1,601310000155,139
20140704,0406060062,銀鶴漢式爽身粉150g/1000+200B,6013001433,39
20140702,0100160002,-防風通聖錠 單顆 /500`S(一次,1010012041,0
20140702,0202090100,紅麴(紅麴200.納豆170.Q10-20)6T,1010012041,0
20140710,0301020121,黃鴨紗布澡巾2入,2010023026,83
20140704,0401020305,KD胎盤素青春活膚面膜(單片)/320,601300012384,0
20140704,0303120249,培寶母乳冷凍袋200ml/50入/2B,601300012172,251
20140711,0109120072,愛力寶脹氣膏20g/12B,2010021302,120
20140705,0100050041,-Decan(Dexamethasone)0.75㎎/特,601300010831,0
20140705,0100040119,-Potarlon(Ponstan)500㎎/保痛樂,601300010831,0
20140711,0200180279,力強新健固素900g/12B,600900006078,480
20140711,0105020001,犀利士單顆20mg/120+40,2010019358,350
20140711,0305160253,兒?寶退熱貼/6片**,2000025388,75
20140705,0103020068,成大感冒膠囊/360B,2000007462,95
20140710,0305110016,倍迪樂子母冰枕,2010023026,170
20140702,0101000188,吉胃福適凝膠4包入/盒,6015000547,95
20140711,0202110038,美達適明晶膠囊10粒/盒/1000B(限,600900005949,300
20140704,0109170033,三能甘油浣腸10顆/盒/20B,2000005815,48
20140704,0200160136,金力強寶貝綜合穀粉(小朋友)450g,601500003080,380
20140705,0200190130,亞培普寧腎(香草)237ml/24B/(箱,2000023697,285
20140704,0109120085,綠油精天竺葵滾珠瓶5g,1010017576,96
20140705,0200190101,桂格完膳腎臟病配方(透析配方)/2,2000023697,180
20140702,0205110989,E16PT 16吋老虎打氣腳踏車 YC-61,2020008777,0
20140704,0205030674,蘇菜蔥餅400g/3B,0000006315,160
20140710,0200000139,S-26金愛兒樂先進配方900g/6B,2010001144,685
20140710,0200000132,-美強生優生A+育嬰配方(領先方)9,601300010919,799
20140705,0202130009,美達適鋅寶力60`S/300B(限),2000023697,800
20140705,0202130009,美達適鋅寶力60`S/300B(限),2000023697,0
20140703,0100110027,-Pilian(Periactin)4mg/佩你安錠,6013005008,0
20140703,0100050041,-Decan(Dexamethasone)0.75㎎/特,6013005008,0
20140704,0302130038,得意抽取式100抽10包*6袋,2000000237,88
20140701,0306050161,摩戴舒鑽石型兒童專用面罩5片/ /,6015001973,0
20140706,0401040119,Deary美白水感防曬噴霧50ml  SPF,6013004222,0
20140711,0201050067,Q寶寶7號綜合營養素68合1咀嚼錠3,600900005440,1710
20140706,0600000241,贈品檔-幫寶適輕穿體驗包L*2,6012002089,0
20140711,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,2010015427,169
20140711,0104060005,-美樂多錠 單顆  (1盒60顆售價15,6009003900,150
20140711,0107110038,優美孅63粒/盒,600900005078,1200
20140711,0200090116,雀巢能恩HA1水解蛋白配方嬰兒粉8,600900004976,699
20140711,0304100004,CSD中衛酒精棉片100片/盒,1030003895,0
20140705,0302080145,好奇純水一般型嬰兒濕巾100抽/ *,0000010258,109
20140704,0304040152,First Care伸縮布急救絆加大型(1,2000010064,48
20140701,0300000098,培寶寬口徑奶嘴S-2+1卡裝/2B,6020001593,49
20140711,0100010178,-Ulta/胃爾達/2000`s,2010015427,0
20140705,0203000202,紫錐花多酚草本精油粉末15gm/20B,2020005412,270
20140701,0104010019,明通治痛單液120ml/120支,1010001748,16
20140703,0104020066,痛克寧Ibuprofen 600mg/10,6015001915,100
20140702,0302030139,金貝貝棉柔透氣紙尿褲L46+4/4B,601500002616,223
20140705,0203000035,口味兒18g,2000007013,95
20140704,0205010500,20元綜合圈/10B,600900005937,20
20140702,0308000125,Nac防?抗菌洗衣精 / 1200ml,601500003403,184
20140702,0202100182,濃縮HCA(享孅完美)(藤黃果400.,601500003396,0
20140702,0202100265,美孅魔力第3代12`S/500B(限),601500003396,3000
20140703,0202030106,健股液態葡萄糖胺專利新配方(液,601510000183,1299
20140703,0202030106,健股液態葡萄糖胺專利新配方(液,601510000183,0
20140711,0304120002,皇佳安膚石臘紗布/10片/盒,2000028530,200
20140711,0108000118,ALLERGOCROM艾麗點眼液10ml(祼)(,600900004244,90
20140711,0304030022,3M嬰幼兒專用膠帶(一卷入)/3B,2010003111,50
20140711,0304090020,近江兄弟白藥水70ml/3B,2000025388,49
20140711,0302030139,金貝貝棉柔透氣紙尿褲L46+4/4B,600900005440,219
20140711,0304030247,C3353優美德親水性泡棉型敷料(,600900006078,180
20140705,0100060038,-Amoxicillin500㎎/安莫西林膠囊,601300010831,0
20140710,0109000064,安可黴Butenafine 15g/60B,2010001368,238
20140710,0305120459,奈米竹炭護膝 #AN681(L)★,2010001368,315
20140711,0304030019,3M舒適繃含藥型30小片/3B,2010003111,70
20140705,0104010057,成大普痛寧加強錠10`S/180B,2000000817,100
20140711,0104010078,力停疼錠10`S/100+10B,2000025388,30
20140702,0304120008,4*4Y型不織布紗布(不收退),1010016492,240
20140702,0302030156,滿意寶寶極緻呵護L52片/4B,2020008777,465
20140702,0304030022,3M嬰幼兒專用膠帶(一卷入)/3B,1010016492,50
20140704,0304030185,全新(生醫)全人工皮(無框)XXL(10,601310000168,104
20140704,0100010006,-Epilon 胃必朗錠/1000`S(永信),2020007181,0
20140705,0202030053,奇力MSM100`S(鈣)/12B/3T,601300012392,3000
20140705,0202030053,奇力MSM100`S(鈣)/12B/3T,601300012392,0
20140705,0303040022,孕適知驗孕筆/40B(限),2000007990,124
20140702,0203000021,仙楂丸100包入/買10送1(不拆零)/,601500003277,20
20140702,0202100265,美孅魔力第3代12`S/500B(限),1010012041,0
20140702,0100020121,-Rasitol(Lasix)40㎎/來喜妥錠 /,1010012041,0
20140702,0202030054,奇力軟鈣100`S/12B/12T,6015002103,800
20140704,0200060129,敏兒八珍-成長配方羊奶900g/60+,601310000238,-930
20140702,0203040092,愛私蜜30`S/100+100B★,3010017385,0
20140701,0302070007,佑康彩包看護墊  40*70 (10片/ ),601510000080,85
20140701,0406000068,Nac真珠洗髮乳/400ml,6015000893,232
20140701,0109050006,允消膚快乳膏20gm/50B,1010000001,143
20140705,0203000144,九泰利可舒精油錠40's/50+25B★,2000016704,0
20140705,0203000144,九泰利可舒精油錠40's/50+25B★,2000016704,600
20140701,0110150043,潤侯黑珍珠丸60粒/瓶/24B,601510000159,95
20140703,0205010635,開胃寶貝QQ軟糖100g/200B,601500003209,0
20140706,0400000082,力奇洗髮精2%/200ML(Ketoconazol,6028002261,323
20140706,0201030054,Q寶寶6號綜合胺基酸 400g /300B(,1000015925,0
20140703,0201030072,健碩寶A+SUPER孢子型乳酸菌150g/,6015001446,0
20140706,0200060123,美滿寶貝金配方新生代PLUS營養,6012000506,1920
20140705,0109040009,美姬乳膏15g/400B,1050000069,190
20140706,0205010558,10元香草冰淇淋棉花糖40g/24B,6028002261,10
20140706,0304030202,旅行家防水繃大7入,6012000289,57
20140705,0202030051,挺立鈣加強錠100'S/10+2B(剪盒,1000013277,720
20140705,0307120095,小不叮草本驅蚊貼片18枚(全家,601300012393,122
20140705,0300080079,傳佳知寶-360度旋轉奶瓶刷,601520000124,140
20140701,0306050161,摩戴舒鑽石型兒童專用面罩5片/ /,6015001973,147
20140701,0200190196,復體能液態營養素250ml/24B(箱14,1010017704,130
20140706,0302020118,滿意寶寶瞬潔乾爽M60/4B(箱購價1,2000027440,359
20140703,0302020118,滿意寶寶瞬潔乾爽M60/4B(箱購價1,601510000126,770
20140703,0103050130,第三代舒敏兒3g *20包*3入/300B(,6015001446,3999
20140703,0200020268,亞培心美力成長奶粉3號1700g,1010019423,1016
20140703,0108110023,牙寶含氟錠0.25mg/100's/瓶★,6015001446,210
20140703,0205030663,稻鴨米餅/50+5B,601500002767,237
20140701,0103050004,司特寧膜衣錠10粒/150+60B,601510000159,150
20140705,0200020262,美滿寶貝新生代金配方幼兒成長奶,601310000019,16800
20140705,0200020262,美滿寶貝新生代金配方幼兒成長奶,601310000019,0
20140706,0200020074,-美滿寶貝幼兒成長配方9,6012000506,-1920
20140701,0200020203,雪印強小子new3號成長奶粉/900g/,6015001235,590
20140705,0100040116,-Seladin(Naproxen)500㎎/T113,601300012390,0
20140703,0109120010,曼秀雷敦軟膏12g,601500003786,45
20140701,0109120008,曼秀雷敦軟膏75g,601310000155,145
20140704,0200020245,身得壯3強化成長奶粉1600g/6B,601310000238,10788
20140704,0200020245,身得壯3強化成長奶粉1600g/6B,601310000238,0
20140710,0100150010,-Diclofenac(Voren)25mg/達洛汎/,600900004834,0
20140704,0202040128,奇力B+C水溶維他命60`S/12B/3T,601300012384,1600
20140706,0305030044,SKY ERA-採血筆,1000023464,350
20140706,0302060097,包大人替換式紙尿片(28)*6,1000003378,115
20140711,0207050001,卡通紋身防水OK繃6片25*57,2010016313,48
20140710,0100150031,專業處方每日100元,600900004834,270
20140705,0304000085,齒治靈琺瑯牙粉,2000014025,238
20140711,0302060061,利清爽成人替換式尿片(56042)48p,2010001040,414
20140706,0304000102,CSD滅菌6吋ENT棉棒(10支/包)/50,1000023639,0
20140701,0302020095,妙而舒柔點清新乾爽紙尿褲M/42P/,601500002595,303
20140704,0200000139,S-26金愛兒樂先進配方900g/6B,6013001433,709
20140702,0207020005,養生健康米600g/30B,1010005989,0
20140702,0306000182,歐樂超纖細刷毛牙刷軟毛35號,1010012041,0
20140705,0200190191,立得康頂纖250ml/24B(限)(箱購12,0000009716,330
20140702,0205030437,旺仔精純米餅/11+1B,6015000860,35
20140702,0200020234,-美強生優兒A+幼兒成長(領先配方,601500003277,987
20140705,0101000159,固胃保寧錠/20錠/盒/,2000006115,120
20140704,0109120082,綠薰舒玫瑰膏30ml,1010017576,113
20140702,0302000050,滿意寶寶瞬潔乾爽NB56/4B,6015001307,747
20140706,0302130030,花點子100抽*8入190mm*180mm/9B/,1000001373,49
20140705,0109170017,歐業療痔妥軟膏25g/20B/5T,601300011138,190
20140711,0304000105,CSD滅菌6吋沖洗棉棒(5支/包)/50,600900004018,0
20140711,0304000105,CSD滅菌6吋沖洗棉棒(5支/包)/50,600900004018,160
20140706,0304000102,CSD滅菌6吋ENT棉棒(10支/包)/50,1000023639,24
20140702,0100150041,-Fluronin(prozac)20mg/伏憂寧/1,601500003396,0
20140702,0200140103,桂格敏兒麥精(五種水果)700g/12,601500002652,239
20140702,0200140101,桂格敏兒麥精(纖果順暢)700g/12,601500002652,239
20140704,0303100126,杜蕾斯保險套激情裝12入,601300012202,550
20140705,0205090189,原味復刻福州開胃橄180g,2000007013,59
20140705,0110050001,寧咳散20㎎/42+6,2000006080,95
20140702,0302040148,滿意寶寶兒童晚安褲男22P/3B,2020008777,752
20140701,0501000029,Happy GO點折抵(1元/3點),1010000646,-72
20140711,0200180266,桂格完膳均衡營養素900g粉/3B,2010000075,599
20140711,0200180266,桂格完膳均衡營養素900g粉/3B,2010000075,599
20140705,0103020044,普拿疼伏冒加強錠8`S/40B,601300011138,125
20140711,0200180270,亞培安素沛力237ml*6入/4B(箱購1,2010009760,1416
20140711,0200190164,亞培安素香草237ml/24B(整購1320,2010000514,648
20140711,0200020234,-美強生優兒A+幼兒成長(領先配方,600900004963,939
20140711,0109100096,普拿疼肌立酸痛藥布12片入/36B,600900006082,100
20140711,0200020234,-美強生優兒A+幼兒成長(領先配方,6009001510,929
20140705,0100040259,-Tonipin(Solaxin)250mg/痛彌平,2020000069,0
20140705,0306050092,騎士牌強力活性碳口罩-單入/50B/,601500002813,0
20140705,0306050092,騎士牌強力活性碳口罩-單入/50B/,601500002813,50
20140706,0200190237,立得康鉻100香草單罐250ml/24B((,2020005412,3100
20140703,0200020264,明治優質成長奶粉3號900g/12B,6015002327,-1350
20140705,0109100137,金牌一條根清涼舒適貼7片/包/50B,601300010995,114
20140706,0402050073,MOOI黃金貂油龜裂霜50ml★,2000023074,285
20140706,0103020086,亞欣寶感冒軟膠囊12'S,601300010380,120
20140706,0200020203,雪印強小子new3號成長奶粉/900g/,1000008464,1180
20140706,0306050178,匠心醫用級三層醫用口罩5入/包(,2000023074,100
20140706,0200190082,桂格完膳營養素液(糖尿病)/24B,2020005412,-2900
20140711,0305020104,OMRON歐姆龍手臂式血壓計JPN1(附,6009002017,1990
20140705,0200020194,-明治優質成長奶粉3號90,601500003288,500
20140705,0200020194,-明治優質成長奶粉3號90,601500003288,2000
20140711,0200190173,亞培安素雙卡237ml/24B/(箱購210,2010000514,984
20140711,0404050014,台大病毒崩100ml噴劑100ppm(藍 ),2010022622,299
20140705,0306040115,因特力淨新一代兒童酵素牙40g★,1030006342,234
20140705,0103020068,成大感冒膠囊/360B,2000009018,500
20140705,0103020068,成大感冒膠囊/360B,2000009018,0
20140711,0303000013,龍角散18g,600900004578,232
20140705,0302130317,舒潔抽取衛生紙90抽*8+2包/串/8B,6013001958,297
20140711,0100040114,-Fucole Paran(Panadol) 500㎎/,2010001247,0
20140706,0200190129,百強芝補好甘素900g/12B,601200003851,680
20140707,0104090002,喜力昂(sildenafil 100mg 諾華),1000016815,1000
20140706,0200190081,桂格完膳營養素(香草)/24B,6012001863,990
20140703,0200090110,美強生優生A+HP水解蛋白配方900g,601500003724,834
20140703,0307050031,小不叮-小黑蚊滾珠乳液30ml-嬰,601500003788,143
20140703,0201050048,健碩寶乳鐵蛋白嚼錠120's/1000B/,6015001446,0
20140706,0200090116,雀巢能恩HA1水解蛋白配方嬰兒粉8,6012002621,699
20140706,0109080017,適口樂口內膏6g(明德)/100+,6012000808,143
20140705,0401020302,KD玻尿酸高效保濕面膜單片/320B,2000016704,0
20140705,0304040103,日華急救繃防水2.5*6.5cm 10入60,2000016704,50
20140705,0200010138,S-26金見兒樂先進金配方900g/6,601300012391,769
20140707,0401040121,Deary美白防曬噴霧(桂花尤加利香,0000011744,142
20140703,0201050048,健碩寶乳鐵蛋白嚼錠120's/1000B/,6015002327,900
20140705,0307050064,小不叮驅蚊噴霧120ml小黑蚊(嬰),601300012393,261
20140705,0307050065,小不叮驅蚊噴霧120ml小黑蚊(全),601300012393,261
20140705,0304040153,First Care防洗貼布急救絆標準型,2000007462,48
20140705,0304030228,全新(生醫)人工皮OK絆2*7cm/10片,2000032399,104
20140711,0307070063,克菌安抗菌防護噴霧100ml/6B★,2010022622,342
20140711,0307070063,克菌安抗菌防護噴霧100ml/6B★,2010022622,342
20140706,0302050026,滿意寶寶瞬潔乾爽XXL30P/包/4B(,1000007422,385
20140705,0205010465,暐程維他命c15粒(葡萄)10b,601500002813,19
20140705,0100060043,-Keflex 500㎎ /適汎黴素膠囊 10,2020000069,0
20140711,0108000030,補又晶眼藥水-綠/300B/5T,2010005756,300
20140711,0304010005,4號網繃(膝蓋用)40包入,2000025388,6
20140711,0302030145,活潑寶寶紙尿褲L44+2P/5B(箱購 1,600900004976,219
20140710,0100010006,-Epilon 胃必朗錠/1000`S(永信),0000013105,100
20140711,0104010025,普拿疼加強錠10`S/40B,1030003895,116
20140711,0203060073,新-力美肝軟膠囊100`S,6009001671,1800
20140705,0305000020,欣瑞血糖測試片25片/罐*2入/60+1,601320000120,850
20140711,0300000602,貝親寬口母乳實感奶嘴L P015B,6020001160,208
20140711,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,6020001160,169
20140705,0304100018,雅膚吸寶淨傷口墊10*10cm/3片入,601300012373,134
20140705,0300010057,培寶可調式奶嘴鏈,2000017714,52
20140705,0406060062,銀鶴漢式爽身粉150g/1000+200B,2020008058,39
20140705,0200150128,金優兒力壯蔬果米精850g/12B,0000009996,450
20140706,0104060013,欣百寧20粒/24B,601200004059,300
20140705,0200010139,新悅健較大嬰兒配方900g/12B,1050010451,570
20140705,0109080017,適口樂口內膏6g(明德)/100+,2020006128,143
20140703,0110060025,甘檻胃腸藥18包★,6015000143,238
20140705,0302030019,妙而舒頂級呵護紙尿褲(L)48P/4B(,0000010258,323
20140705,0205000041,旺仔原味小饅頭60g*12盒,2000017714,29
20140706,0110150047,百嗽寧丸24粒/盒,2000009312,95
20140710,0109000083,易黴樂抗甲癬油劑5%Amorolfine8m,6009000541,1600
20140706,0304030030,3M白色通氣膠帶1吋(有台)/12B,6012000981,30
20140711,0304010039,CSD滅菌紗布塊3*3(10片/包)/50B,2010008576,70
20140707,0110150045,寶肺膏10gm*15包/盒,3000013714,95
20140706,0203040086,鈺林-固衛寶新元素(粉狀) 30包1,601300010470,0
20140706,0203040086,鈺林-固衛寶新元素(粉狀) 30包1,601300010470,3000
20140705,0109010094,膚得舒乳膏10g★,601500003791,270
20140705,0307120107,小不叮-小黑蚊貼片-全家,601300012393,143
20140706,0202100286,輕鬆暢植物性綜合酵素(一包30g),1000017476,950
20140706,0104020066,痛克寧Ibuprofen 600mg/10,0000008806,95
20140706,0109100070,治痛活血膏10入/包/2250B,6012000289,360
20140706,0109120005,虎標萬金油(白)19g,6012000289,77
20140706,0109100070,治痛活血膏10入/包/2250B,6012000289,0
20140703,0109110054,正光勁油(芬多精)12ml★,6015000143,130
20140703,0200190196,復體能液態營養素250ml/24B(箱14,1040010680,390
20140706,0205030663,稻鴨米餅/50+5B,601300011227,158
20140706,0200180279,力強新健固素900g/12B,6012002185,1440
20140706,0109120010,曼秀雷敦軟膏12g,6013000914,45
20140706,0200020246,身得壯3順暢成長奶粉850g/12B,2000019543,3480
20140706,0200020246,身得壯3順暢成長奶粉850g/12B,2000019543,0
20140707,0109100088,撒隆巴斯-愛大10片/20B,601200003537,100
20140729,0200000152,優生A+育嬰奶粉(A+學立方360`)90,2010021467,853
20140731,0103050004,司特寧膜衣錠10粒/150+60B,6009001746,150
20140706,0109150016,允消手悅乳膏30gm/50B,2000023074,190
20140706,0202090093,極品深海鮭魚油EPA、DHA60`S/300,601200003866,199
20140706,0202090120,傑昇壓路基草本複方膠囊 120'S(,6012000476,0
20140706,0202090120,傑昇壓路基草本複方膠囊 120'S(,6012000476,4500
20140706,0302080090,滿意寶寶溫和純水濕紙巾安心厚,1000023154,84
20140703,0203060066,美達適彩色人生10顆/1000B,1010004941,190
20140706,0203100109,七定酸膠囊10`S★,1000017476,285
20140706,0404080070,賽吉兒菁萃潔浴凝露加強型100ml,2000008297,456
20140706,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,6012002354,139
20140705,0101030009,【P】適止安/10粒裝/200b/5T,0000010464,114
20140704,0401020312,IS深層淨化調理面膜(單片)/300B,601300012127,0
20140702,0401020303,KD晶鑽白金極緻光燦面膜(單片)/3,601500003277,0
20140702,0401020305,KD胎盤素青春活膚面膜(單片)/320,601500003277,0
20140706,0304090007,30㏄良碘(50支入),6012002339,20
20140706,0202030143,勇固力升級配方100`S/300B,6012002185,0
20140705,0304090008,-200㏄良碘(30支入),2000013371,100
20140701,0304030119,3M好呼吸超透氣膠帶1吋醫材包/ /,601500002613,50
20140706,0109010059,【P】使皮安20g120B,6012002339,190
20140707,0202100241,絡綠婷-500`s/罐,601200003474,0
20140711,0109040004,四益乳膏+蘆薈12g/100+20B,2010021302,90
20140711,0302030107,妙而舒柔點清新乾爽紙尿褲L/36P/,6009001510,299
20140705,0203000041,京都枇杷膏386g(大)/12B,2000006204,170
20140705,0304010038,CSD滅菌紗布塊2*2(10片/包)/50B,2000007462,11
20140706,0304010040,CSD滅菌紗布塊4*4(10片/包)/50B,1040000798,90
20140705,0402010137,嘉齡蘆薈精華露128g/22+2B,0000006366,284
20140711,0304030248,C3350-1優美德親水性薄型敷料(,2010008576,189
20140706,0100010006,-Epilon 胃必朗錠/1000`S(永信),2000000877,100
20140705,0104010064,普拿疼加強錠20`S/40B,0000012117,205
20140701,0302030019,妙而舒頂級呵護紙尿褲(L)48P/4B(,601500002595,323
20140703,0302030135,金好奇極緻柔適紙尿褲L30+4/3B,601500003786,285
20140702,0109040027,衛膚龍軟膏20g/120B,601500003613,190
20140702,0302050026,滿意寶寶瞬潔乾爽XXL30P/包/4B(,1010019398,359
20140705,0304010036,3M不沾粘吸收棉墊3*3*3片/4B,2000030500,45
20140705,0304030046,3M舒適繃長條型20片入/3B,2000006080,59
20140711,0501000027,育兒補助卡(600),6009000776,0
20140704,0110050008,鄭杏泰加味救肺散50g,6015000508,250
20140702,0201000005,Q寶寶9號DHA、AA、葉黃素咀嚼錠3,2020008777,1800
20140704,0302060071,包大人全功能M號/20片/6B(彩包,6015000845,398
20140703,0304000098,晴天娃娃螺旋棉花棒200支 / 24B,2000013700,28
20140704,0100150031,專業處方每日100元,2020007181,700
20140704,0304000103,CSD滅菌6吋普通中頭棉棒(10支/ ),2000006302,20
20140704,0200140151,-身得壯活力壯水解麥精700g/12B,601310000238,1260
20140701,0200140103,桂格敏兒麥精(五種水果)700g/12,601310000155,239
20140702,0202120009,美達適電解質4包入/2000B,1010012041,120
20140702,0200140102,桂格敏兒麥精(吻魚蔬菜)700g/12,601500003785,239
20140702,0100150041,-Fluronin(prozac)20mg/伏憂寧/1,1010012041,0
20140702,0302060056,安親成人紙尿褲(漢方)M-L號16P+2,1010001572,195
20140702,0302060072,包大人全功能L號16片/6B(彩包可,601520000089,199
